id,accuracy,precision,recall,f1
Brats18_TCIA02_368_1-92.jpg,0.004576659073487931,0.004876051479357955,0.005214817930101019,0.005039487620856447
Brats18_TCIA01_231_1-96.jpg,0.003631405079872312,0.0033692415379338223,0.004805824584119823,0.003959255661879735
Brats18_CBICA_ANZ_1-84.jpg,0.011488103943843699,0.011483062337267959,0.011510688934309997,0.011494408762728456
Brats18_CBICA_ATX_1-92.jpg,0.01082996422535554,0.010829869100703169,0.010830390357251132,0.010830083184202423
Brats18_TCIA13_654_1-100,0.01026035427577819,0.010260352514210551,0.010260362167109587,0.010260356478719798
Brats18_CBICA_AWI_1-108,0.010555870077741421,0.010555870045712918,0.010555870221220174,0.010555870117794906
Brats18_TCIA08_278_1-100,0.008419524465673954,0.008419524465102015,0.008419524468236074,0.008419524466389194
Brats18_CBICA_ALX_1-92.jpg,0.010649964854173619,0.010649964854163583,0.010649964854218569,0.010649964854186166
Brats18_TCIA10_420_1-100,0.011161529566451268,0.011161529566451096,0.011161529566452043,0.011161529566451485
Brats18_TCIA13_645_1-104,0.001714602196041547,0.001830805027875261,0.001974833141522039,0.0018997927649865168
Brats18_TCIA10_109_1-100,0.003922095221785877,0.003196988235859548,0.004669787003785708,0.0037948023384060015
Brats18_TCIA04_361_1-92.jpg,0.003141482435329823,0.0022928468016807572,0.003986566378274708,0.002910826731958834
Brats18_TCIA10_202_1-80.jpg,0.003949638605587757,0.0030260796733724534,0.005424398437573845,0.003884889669279557
Brats18_TCIA12_466_1-96.jpg,0.008185212517549011,0.008170552851958293,0.008208621403771012,0.008184184756655232
Brats18_TCIA10_109_1-92.jpg,0.008836661306697814,0.00883643224942296,0.008837027070545032,0.00883664524793385
Brats18_CBICA_ASE_1-92.jpg,0.008716611028650052,0.008716607504691979,0.008716616655786163,0.008716610781592145
Brats18_TCIA09_451_1-104,0.008240497894373486,0.00824049784098018,0.008240497979633124,0.008240497890630184
Brats18_TCIA09_254_1-108,0.008168701461110053,0.008168701460313137,0.008168701462382584,0.008168701461054181
Brats18_TCIA10_299_1-72.jpg,0.0072432897273692655,0.007243289727357546,0.007243289727387979,0.007243289727368444
Brats18_TCIA10_152_1-100,0.0021430186917010038,0.0010597627769231802,0.0012636018410492696,0.001151852157320021
Brats18_CBICA_ATD_1-84.jpg,0.008917271298770332,0.008901796214273507,0.00890470820090388,0.008903111776850605
Brats18_TCIA03_121_1-108,0.00934287823425498,0.009342660275318406,0.009342701289214607,0.009342678804368789
Brats18_TCIA02_117_1-104,0.006640178864364653,0.006640175837157199,0.006640176406794648,0.006640176094505122
Brats18_2013_26_1-96.jpg,0.007796440806361159,0.007796440764892563,0.007796440772695816,0.007796440768417878
Brats18_TCIA10_266_1-76.jpg,0.008129005956842718,0.008129005956282333,0.008129005956387781,0.008129005956329972
Brats18_TCIA02_471_1-100,0.0015167200794245694,0.0015058027667555992,0.0015278093182636483,0.0015167200794177329
Brats18_CBICA_BHK_1-92.jpg,0.007243092808062604,0.007242949159211696,0.007243238719099961,0.007243092808062514
Brats18_TCIA08_205_1-96.jpg,0.0073011819412302495,0.007301180075660757,0.007301183836178787,0.0073011819412302495
Brats18_TCIA01_412_1-104,0.0026897587428362855,0.002701699392624107,0.002965831664937362,0.002827400406143348
Brats18_CBICA_AAB_1-92.jpg,0.0029401657224831595,0.0026311446778652437,0.004482192945500619,0.003314170700855317
Brats18_CBICA_AZD_1-100,0.007605111446531039,0.007601248683473316,0.007624386786818758,0.007609786508760691
Brats18_TCIA03_375_1-88.jpg,0.00655608162279668,0.006556033934363869,0.006556319589960726,0.006556139339614329
Brats18_CBICA_AQN_1-104,0.0023017509953999595,0.0022908820759836605,0.0027878309142389925,0.0025142529269812897
Brats18_TCIA02_300_1-76.jpg,0.0012358979370262378,0.00133459126356752,0.001713180371369279,0.0015003407306455512
Brats18_TCIA02_607_1-84.jpg,0.006106602951631265,0.006107777872185327,0.006112284885373444,0.006109751080126733
Brats18_2013_19_1-84.jpg,0.0017589338909342238,0.0017678932748758794,0.0025799840112774677,0.0020955114985468848
Brats18_TCIA08_406_1-72.jpg,0.0026439992312899327,0.0023909842161182636,0.0022960514212664127,0.0023414310300698743
